review_id,model_id,evaluation_id,suite_id,reviewer_type,reviewed_at,evidence_kind,evidence_path,evidence_revision,evidence_sha256,source_locator,source_locator_reachable,checks_passed,duplicate_group_ids,canonical_setting_decision,audit_status_preserved,prior_review_status,review_outcome,promotion_eligible,decision_reason
review.d0ab905a5959001bb1dd,midnight-92k-392,eva.leaderboard.consep.validation,eva,automated_agent_review,2026-08-06T00:00:00Z,model_card,source_data/pinned/eva_midnight/README.md,adc6b15679c981cce6f9b018bbad09d16eeeda9f,7595d9ac11154d804a9e920abae185bd98798ebd4ba375490f1a845dc32d2001,table=Results Summary|line=128|model=Midnight-92k/392|column=CoNSeP,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.eva.consep.consep-segmentation,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.8d7b14dd3ac1831e9937,midnight-92k-392,eva.leaderboard.crc.validation,eva,automated_agent_review,2026-08-06T00:00:00Z,model_card,source_data/pinned/eva_midnight/README.md,adc6b15679c981cce6f9b018bbad09d16eeeda9f,7595d9ac11154d804a9e920abae185bd98798ebd4ba375490f1a845dc32d2001,table=Results Summary|line=128|model=Midnight-92k/392|column=CRC,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.crc100k.nine_class_classification,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.cc97122186ea8edba18c,midnight-92k-392,eva.leaderboard.gleason_arvaniti.validation,eva,automated_agent_review,2026-08-06T00:00:00Z,model_card,source_data/pinned/eva_midnight/README.md,adc6b15679c981cce6f9b018bbad09d16eeeda9f,7595d9ac11154d804a9e920abae185bd98798ebd4ba375490f1a845dc32d2001,table=Results Summary|line=128|model=Midnight-92k/392|column=Gleason,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.eva.gleason_arvaniti.gleason-arvaniti-classification,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.d9e6eb679a3ff0a265a2,midnight-92k-392,eva.leaderboard.mhist.test,eva,automated_agent_review,2026-08-06T00:00:00Z,model_card,source_data/pinned/eva_midnight/README.md,adc6b15679c981cce6f9b018bbad09d16eeeda9f,7595d9ac11154d804a9e920abae185bd98798ebd4ba375490f1a845dc32d2001,table=Results Summary|line=128|model=Midnight-92k/392|column=MHIST,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.mhist.hp_vs_ssa_classification,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.e5f14d881acce3b9e384,midnight-92k-392,eva.leaderboard.monusac.test,eva,automated_agent_review,2026-08-06T00:00:00Z,model_card,source_data/pinned/eva_midnight/README.md,adc6b15679c981cce6f9b018bbad09d16eeeda9f,7595d9ac11154d804a9e920abae185bd98798ebd4ba375490f1a845dc32d2001,table=Results Summary|line=128|model=Midnight-92k/392|column=MoNuSAC,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.eva.monusac.monusac-segmentation,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.981783b310c2f1045823,midnight-92k-392,eva.leaderboard.panda_small.test,eva,automated_agent_review,2026-08-06T00:00:00Z,model_card,source_data/pinned/eva_midnight/README.md,adc6b15679c981cce6f9b018bbad09d16eeeda9f,7595d9ac11154d804a9e920abae185bd98798ebd4ba375490f1a845dc32d2001,table=Results Summary|line=128|model=Midnight-92k/392|column=Panda (small),true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.eva.panda_small.classification,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.4ccb96d9b1ad3407aaca,midnight-92k-392,eva.leaderboard.patch_camelyon.test,eva,automated_agent_review,2026-08-06T00:00:00Z,model_card,source_data/pinned/eva_midnight/README.md,adc6b15679c981cce6f9b018bbad09d16eeeda9f,7595d9ac11154d804a9e920abae185bd98798ebd4ba375490f1a845dc32d2001,table=Results Summary|line=128|model=Midnight-92k/392|column=PCam,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.patchcamelyon.binary_metastasis_classification,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.5c2985b88e11f569fccd,midnight-92k-392,eva.leaderboard.patch_camelyon_10shot.test,eva,automated_agent_review,2026-08-06T00:00:00Z,model_card,source_data/pinned/eva_midnight/README.md,adc6b15679c981cce6f9b018bbad09d16eeeda9f,7595d9ac11154d804a9e920abae185bd98798ebd4ba375490f1a845dc32d2001,table=Results Summary|line=128|model=Midnight-92k/392|column=PCam 10 shots,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.patchcamelyon.binary_metastasis_classification,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.e0f3d969ae84f35e5116,musk,hest.ccrcc.gene_expression,hest,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/hest/README.md,3ddb5eaf5bd2a8133e0c0e8015816489a3d99dc3,3d002564045d3c493f30386df7983ee34b0f2f7ac89bf32ac63a5f780395d811,table=HEST-Benchmark results|table_date=2026-04-03|model_row=MUSK|task_column=CCRCC,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.hest.ccrcc.ccrcc-morphology-to-gene-expression,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.5adafdbf969e9d6b8ce5,musk,hest.coad.gene_expression,hest,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/hest/README.md,3ddb5eaf5bd2a8133e0c0e8015816489a3d99dc3,3d002564045d3c493f30386df7983ee34b0f2f7ac89bf32ac63a5f780395d811,table=HEST-Benchmark results|table_date=2026-04-03|model_row=MUSK|task_column=COAD,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.hest.coad.coad-morphology-to-gene-expression,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.cd4309b92b42aa77ad7e,musk,hest.idc.gene_expression,hest,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/hest/README.md,3ddb5eaf5bd2a8133e0c0e8015816489a3d99dc3,3d002564045d3c493f30386df7983ee34b0f2f7ac89bf32ac63a5f780395d811,table=HEST-Benchmark results|table_date=2026-04-03|model_row=MUSK|task_column=IDC,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.hest.idc.idc-morphology-to-gene-expression,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.9e2b63425c76c3586326,musk,hest.lung.gene_expression,hest,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/hest/README.md,3ddb5eaf5bd2a8133e0c0e8015816489a3d99dc3,3d002564045d3c493f30386df7983ee34b0f2f7ac89bf32ac63a5f780395d811,table=HEST-Benchmark results|table_date=2026-04-03|model_row=MUSK|task_column=LUNG,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.hest.lung.lung-morphology-to-gene-expression,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.1f3b28a98073ea895a9d,musk,hest.lymph_idc.gene_expression,hest,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/hest/README.md,3ddb5eaf5bd2a8133e0c0e8015816489a3d99dc3,3d002564045d3c493f30386df7983ee34b0f2f7ac89bf32ac63a5f780395d811,table=HEST-Benchmark results|table_date=2026-04-03|model_row=MUSK|task_column=LYMPH_IDC,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.hest.lymph_idc.lymph-idc-morphology-to-gene-expression,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.0d63375cb04f22b26268,musk,hest.paad.gene_expression,hest,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/hest/README.md,3ddb5eaf5bd2a8133e0c0e8015816489a3d99dc3,3d002564045d3c493f30386df7983ee34b0f2f7ac89bf32ac63a5f780395d811,table=HEST-Benchmark results|table_date=2026-04-03|model_row=MUSK|task_column=PAAD,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.hest.paad.paad-morphology-to-gene-expression,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.1840dea85543c3cfd9c0,musk,hest.prad.gene_expression,hest,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/hest/README.md,3ddb5eaf5bd2a8133e0c0e8015816489a3d99dc3,3d002564045d3c493f30386df7983ee34b0f2f7ac89bf32ac63a5f780395d811,table=HEST-Benchmark results|table_date=2026-04-03|model_row=MUSK|task_column=PRAD,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.hest.prad.prad-morphology-to-gene-expression,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.d2a4d7f009223443a6e7,musk,hest.read.gene_expression,hest,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/hest/README.md,3ddb5eaf5bd2a8133e0c0e8015816489a3d99dc3,3d002564045d3c493f30386df7983ee34b0f2f7ac89bf32ac63a5f780395d811,table=HEST-Benchmark results|table_date=2026-04-03|model_row=MUSK|task_column=READ,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.hest.read.read-morphology-to-gene-expression,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.e073a898d9e560cdef5f,musk,hest.skcm.gene_expression,hest,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/hest/README.md,3ddb5eaf5bd2a8133e0c0e8015816489a3d99dc3,3d002564045d3c493f30386df7983ee34b0f2f7ac89bf32ac63a5f780395d811,table=HEST-Benchmark results|table_date=2026-04-03|model_row=MUSK|task_column=SKCM,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.hest.skcm.skcm-morphology-to-gene-expression,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.056594dbb61d11979621,musk,musk.nature2025.t1.musk.bookset.recall_at_1,musk_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/musk_official_scores_2025.csv,nature-638-2025,bc71a46aa4da236ac688797bb799a73e1870d9bf6deeefd851e0e95d09d871b3,Supplementary Information|Table 1|MUSK|BookSet,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.wavef.text-to-image-retrieval.bookset,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.0c69d43ce97e131267d0,musk,musk.nature2025.t1.musk.bookset.recall_at_10,musk_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/musk_official_scores_2025.csv,nature-638-2025,bc71a46aa4da236ac688797bb799a73e1870d9bf6deeefd851e0e95d09d871b3,Supplementary Information|Table 1|MUSK|BookSet,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.wavef.text-to-image-retrieval.bookset,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.70dc36e5c6236a54a862,musk,musk.nature2025.t1.musk.bookset.recall_at_50,musk_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/musk_official_scores_2025.csv,nature-638-2025,bc71a46aa4da236ac688797bb799a73e1870d9bf6deeefd851e0e95d09d871b3,Supplementary Information|Table 1|MUSK|BookSet,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.wavef.text-to-image-retrieval.bookset,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.502c2c889bd59bb6c0eb,musk,musk.nature2025.t1.musk.pathmmu.recall_at_1,musk_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/musk_official_scores_2025.csv,nature-638-2025,bc71a46aa4da236ac688797bb799a73e1870d9bf6deeefd851e0e95d09d871b3,Supplementary Information|Table 1|MUSK|PathMMU,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.wavef.text-to-image-retrieval.pathmmu,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.2d2c30ce7e3180be0ed3,musk,musk.nature2025.t1.musk.pathmmu.recall_at_10,musk_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/musk_official_scores_2025.csv,nature-638-2025,bc71a46aa4da236ac688797bb799a73e1870d9bf6deeefd851e0e95d09d871b3,Supplementary Information|Table 1|MUSK|PathMMU,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.wavef.text-to-image-retrieval.pathmmu,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.47c47e83e2a9584d7b9e,musk,musk.nature2025.t1.musk.pathmmu.recall_at_50,musk_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/musk_official_scores_2025.csv,nature-638-2025,bc71a46aa4da236ac688797bb799a73e1870d9bf6deeefd851e0e95d09d871b3,Supplementary Information|Table 1|MUSK|PathMMU,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.wavef.text-to-image-retrieval.pathmmu,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.9b38705b7ed8f1e6a251,musk,musk.nature2025.t2.musk.bookset.recall_at_1,musk_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/musk_official_scores_2025.csv,nature-638-2025,bc71a46aa4da236ac688797bb799a73e1870d9bf6deeefd851e0e95d09d871b3,Supplementary Information|Table 2|MUSK|BookSet,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.wavef.image-to-text-retrieval.bookset,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.d486f2c151dfbd5a3171,musk,musk.nature2025.t2.musk.bookset.recall_at_10,musk_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/musk_official_scores_2025.csv,nature-638-2025,bc71a46aa4da236ac688797bb799a73e1870d9bf6deeefd851e0e95d09d871b3,Supplementary Information|Table 2|MUSK|BookSet,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.wavef.image-to-text-retrieval.bookset,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.c67e59be152e373b010f,musk,musk.nature2025.t2.musk.bookset.recall_at_50,musk_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/musk_official_scores_2025.csv,nature-638-2025,bc71a46aa4da236ac688797bb799a73e1870d9bf6deeefd851e0e95d09d871b3,Supplementary Information|Table 2|MUSK|BookSet,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.wavef.image-to-text-retrieval.bookset,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.fd79d63e4db381c1eb51,musk,musk.nature2025.t2.musk.pathmmu.recall_at_1,musk_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/musk_official_scores_2025.csv,nature-638-2025,bc71a46aa4da236ac688797bb799a73e1870d9bf6deeefd851e0e95d09d871b3,Supplementary Information|Table 2|MUSK|PathMMU,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.wavef.image-to-text-retrieval.pathmmu,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.068fc92e7e8d2e9fd367,musk,musk.nature2025.t2.musk.pathmmu.recall_at_10,musk_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/musk_official_scores_2025.csv,nature-638-2025,bc71a46aa4da236ac688797bb799a73e1870d9bf6deeefd851e0e95d09d871b3,Supplementary Information|Table 2|MUSK|PathMMU,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.wavef.image-to-text-retrieval.pathmmu,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.59367c33295975f5d42a,musk,musk.nature2025.t2.musk.pathmmu.recall_at_50,musk_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/musk_official_scores_2025.csv,nature-638-2025,bc71a46aa4da236ac688797bb799a73e1870d9bf6deeefd851e0e95d09d871b3,Supplementary Information|Table 2|MUSK|PathMMU,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.wavef.image-to-text-retrieval.pathmmu,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.6a436beff6095ebd1da6,musk,musk.nature2025.t3.musk.bracs_6.majority_vote_at_5,musk_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/musk_official_scores_2025.csv,nature-638-2025,bc71a46aa4da236ac688797bb799a73e1870d9bf6deeefd851e0e95d09d871b3,Supplementary Information|Table 3|MUSK|BRACS-6,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.wavef.image-retrieval.bracs-6,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.ec44133717f389186d1e,musk,musk.nature2025.t3.musk.bracs_6.recall_at_1,musk_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/musk_official_scores_2025.csv,nature-638-2025,bc71a46aa4da236ac688797bb799a73e1870d9bf6deeefd851e0e95d09d871b3,Supplementary Information|Table 3|MUSK|BRACS-6,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.wavef.image-retrieval.bracs-6,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.8dfeaca4f493735e2a65,musk,musk.nature2025.t3.musk.bracs_6.recall_at_3,musk_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/musk_official_scores_2025.csv,nature-638-2025,bc71a46aa4da236ac688797bb799a73e1870d9bf6deeefd851e0e95d09d871b3,Supplementary Information|Table 3|MUSK|BRACS-6,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.wavef.image-retrieval.bracs-6,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.fa03d014eeb98c93f5ae,musk,musk.nature2025.t3.musk.bracs_6.recall_at_5,musk_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/musk_official_scores_2025.csv,nature-638-2025,bc71a46aa4da236ac688797bb799a73e1870d9bf6deeefd851e0e95d09d871b3,Supplementary Information|Table 3|MUSK|BRACS-6,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.wavef.image-retrieval.bracs-6,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.b5e1e2afabedc99a5d65,musk,musk.nature2025.t3.musk.unitopatho.majority_vote_at_5,musk_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/musk_official_scores_2025.csv,nature-638-2025,bc71a46aa4da236ac688797bb799a73e1870d9bf6deeefd851e0e95d09d871b3,Supplementary Information|Table 3|MUSK|UniToPatho,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.wavef.image-retrieval.unitopatho,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.97a68c0e05bc270e5fbf,musk,musk.nature2025.t3.musk.unitopatho.recall_at_1,musk_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/musk_official_scores_2025.csv,nature-638-2025,bc71a46aa4da236ac688797bb799a73e1870d9bf6deeefd851e0e95d09d871b3,Supplementary Information|Table 3|MUSK|UniToPatho,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.wavef.image-retrieval.unitopatho,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.6f3fa299b815e106152d,musk,musk.nature2025.t3.musk.unitopatho.recall_at_3,musk_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/musk_official_scores_2025.csv,nature-638-2025,bc71a46aa4da236ac688797bb799a73e1870d9bf6deeefd851e0e95d09d871b3,Supplementary Information|Table 3|MUSK|UniToPatho,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.wavef.image-retrieval.unitopatho,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.caa71ad64f93817c72b1,musk,musk.nature2025.t3.musk.unitopatho.recall_at_5,musk_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/musk_official_scores_2025.csv,nature-638-2025,bc71a46aa4da236ac688797bb799a73e1870d9bf6deeefd851e0e95d09d871b3,Supplementary Information|Table 3|MUSK|UniToPatho,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.wavef.image-retrieval.unitopatho,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.4732eaf13f35905fce8a,musk,musk.nature2025.t4.musk.pannuke.balanced_accuracy,musk_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/musk_official_scores_2025.csv,nature-638-2025,bc71a46aa4da236ac688797bb799a73e1870d9bf6deeefd851e0e95d09d871b3,Supplementary Information|Table 4|MUSK|PanNuke,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.wavef.classification.pannuke,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.4512f25ee8dabca54ec4,musk,musk.nature2025.t4.musk.patchcamelyon.balanced_accuracy,musk_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/musk_official_scores_2025.csv,nature-638-2025,bc71a46aa4da236ac688797bb799a73e1870d9bf6deeefd851e0e95d09d871b3,Supplementary Information|Table 4|MUSK|PatchCamelyon,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.patchcamelyon.binary_metastasis_classification,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.4c5d8434f2ff2b9a625d,musk,musk.nature2025.t4.musk.skincancer.balanced_accuracy,musk_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/musk_official_scores_2025.csv,nature-638-2025,bc71a46aa4da236ac688797bb799a73e1870d9bf6deeefd851e0e95d09d871b3,Supplementary Information|Table 4|MUSK|SkinCancer,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.wavef.classification.skincancer,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.48f24fb764f4946ba7a8,musk,musk.nature2025.t4.musk.unitopatho.balanced_accuracy,musk_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/musk_official_scores_2025.csv,nature-638-2025,bc71a46aa4da236ac688797bb799a73e1870d9bf6deeefd851e0e95d09d871b3,Supplementary Information|Table 4|MUSK|UniToPatho,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.eva.unitopatho.unitopatho-classification,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
